user_id,event_name,timestamp,session_id,platform,country
u_00192,feature_discover,2026-01-29 09:19:03,s_u_00192_0000,mobile_ios,UK
u_00385,onboarding_start,2026-01-29 09:36:27,s_u_00385_0000,mobile_ios,US
u_00412,invite_sent,2026-01-29 10:54:16,s_u_00412_0001,web,US
u_00355,page_view,2026-01-29 12:45:35,s_u_00355_0000,web,UK
u_00218,feature_b_used,2026-01-29 13:04:16,s_u_00218_0001,web,CA
u_00041,dashboard_view,2026-01-29 13:39:44,s_u_00041_0000,web,US
u_00336,dashboard_view,2026-01-29 13:51:52,s_u_00336_0000,mobile_android,US
u_00159,search_performed,2026-01-29 13:52:30,s_u_00159_0000,web,IN
u_00218,page_view,2026-01-29 13:54:46,s_u_00218_0002,mobile_ios,CA
u_00037,page_view,2026-01-29 14:16:44,s_u_00037_0000,mobile_android,IN
u_00402,page_view,2026-01-29 15:38:46,s_u_00402_0000,web,UK
u_00359,sign_up,2026-01-29 16:38:50,s_u_00359_0000,mobile_android,AU
u_00168,sign_up,2026-01-29 18:20:49,s_u_00168_0000,web,US
u_00224,page_view,2026-01-29 19:16:51,s_u_00224_0000,mobile_ios,US
u_00189,onboarding_start,2026-01-29 19:42:54,s_u_00189_0000,mobile_ios,US
u_00469,dashboard_view,2026-01-29 21:03:40,s_u_00469_0000,mobile_ios,FR
u_00083,report_created,2026-01-29 21:52:59,s_u_00083_0000,web,DE
u_00445,feature_c_used,2026-01-30 01:10:09,s_u_00445_0000,web,US
u_00024,dashboard_view,2026-01-30 01:33:46,s_u_00024_0000,mobile_ios,IN
u_00463,page_view,2026-01-30 02:38:47,s_u_00463_0000,mobile_ios,US
u_00374,feature_b_used,2026-01-30 06:13:57,s_u_00374_0000,web,US
u_00138,report_created,2026-01-30 08:21:27,s_u_00138_0000,web,IN
u_00065,export_clicked,2026-01-30 09:35:09,s_u_00065_0000,mobile_ios,FR
u_00128,page_view,2026-01-30 09:55:03,s_u_00128_0000,mobile_ios,US
u_00395,page_view,2026-01-30 10:07:10,s_u_00395_0000,mobile_android,UK
u_00020,sign_up,2026-01-30 10:27:57,s_u_00020_0000,mobile_android,US
u_00218,onboarding_start,2026-01-30 10:36:30,s_u_00218_0000,mobile_android,CA
u_00441,export_clicked,2026-01-30 11:34:21,s_u_00441_0000,web,US
u_00233,feature_a_used,2026-01-30 11:46:31,s_u_00233_0000,mobile_android,US
u_00213,sign_up,2026-01-30 12:40:34,s_u_00213_0000,web,IN
u_00040,feature_c_used,2026-01-30 14:42:08,s_u_00040_0000,mobile_android,US
u_00073,feature_a_used,2026-01-30 14:54:02,s_u_00073_0000,web,UK
u_00391,export_clicked,2026-01-30 15:10:05,s_u_00391_0000,mobile_ios,DE
u_00012,sign_up,2026-01-30 15:42:20,s_u_00012_0000,mobile_android,US
u_00313,page_view,2026-01-30 16:24:43,s_u_00313_0000,web,US
u_00404,search_performed,2026-01-30 17:07:38,s_u_00404_0000,mobile_ios,AU
u_00083,page_view,2026-01-30 17:47:29,s_u_00083_0000,web,DE
u_00301,export_clicked,2026-01-30 18:10:23,s_u_00301_0000,web,DE
u_00301,feature_b_used,2026-01-30 18:35:52,s_u_00301_0000,mobile_android,DE
u_00447,feature_b_used,2026-01-30 18:49:09,s_u_00447_0000,web,IN
u_00356,page_view,2026-01-30 19:03:31,s_u_00356_0000,mobile_ios,US
u_00138,feature_b_used,2026-01-30 19:33:15,s_u_00138_0001,web,IN
u_00290,report_created,2026-01-30 19:51:26,s_u_00290_0000,web,FR
u_00059,feature_discover,2026-01-30 21:17:24,s_u_00059_0000,web,DE
u_00311,dashboard_view,2026-01-30 21:49:28,s_u_00311_0000,web,DE
u_00429,feature_a_used,2026-01-31 00:33:24,s_u_00429_0000,web,US
u_00237,onboarding_complete,2026-01-31 08:58:29,s_u_00237_0000,web,CA
u_00111,page_view,2026-01-31 09:13:02,s_u_00111_0000,mobile_android,FR
u_00432,page_view,2026-01-31 11:21:26,s_u_00432_0000,web,FR
u_00198,subscription_cancelled,2026-01-31 13:41:20,s_u_00198_0000,web,DE
u_00159,onboarding_complete,2026-01-31 15:49:12,s_u_00159_0000,mobile_android,IN
u_00475,page_view,2026-01-31 17:27:13,s_u_00475_0000,web,IN
u_00014,subscription_cancelled,2026-01-31 18:31:39,s_u_00014_0000,mobile_android,US
u_00159,page_view,2026-02-01 01:32:21,s_u_00159_0000,mobile_android,IN
u_00264,page_view,2026-02-01 08:15:31,s_u_00264_0000,mobile_android,US
u_00014,export_clicked,2026-02-01 08:36:27,s_u_00014_0000,mobile_android,US
u_00165,page_view,2026-02-01 09:30:04,s_u_00165_0000,web,FR
u_00383,page_view,2026-02-01 09:49:55,s_u_00383_0000,web,IN
u_00385,feature_a_used,2026-02-01 10:28:38,s_u_00385_0000,mobile_ios,US
u_00465,page_view,2026-02-01 10:40:28,s_u_00465_0000,web,US
u_00441,report_created,2026-02-01 10:42:43,s_u_00441_0001,mobile_ios,US
u_00072,report_created,2026-02-01 10:57:45,s_u_00072_0000,web,DE
u_00465,feature_a_used,2026-02-01 11:33:12,s_u_00465_0000,mobile_android,US
u_00062,dashboard_view,2026-02-01 11:48:01,s_u_00062_0000,mobile_ios,UK
u_00098,dashboard_view,2026-02-01 14:25:26,s_u_00098_0000,mobile_android,US
u_00419,feature_b_used,2026-02-01 15:48:34,s_u_00419_0000,mobile_android,US
u_00218,invite_sent,2026-02-01 17:54:38,s_u_00218_0001,mobile_ios,CA
u_00389,onboarding_start,2026-02-01 18:51:30,s_u_00389_0001,mobile_ios,US
u_00202,feature_c_used,2026-02-01 19:30:01,s_u_00202_0000,mobile_android,US
u_00065,dashboard_view,2026-02-01 21:16:11,s_u_00065_0000,web,FR
u_00320,export_clicked,2026-02-01 22:02:50,s_u_00320_0000,web,CA
u_00040,page_view,2026-02-02 00:06:51,s_u_00040_0000,mobile_ios,US
u_00126,onboarding_start,2026-02-02 01:00:45,s_u_00126_0000,mobile_ios,DE
u_00131,sign_up,2026-02-02 01:54:32,s_u_00131_0000,web,FR
u_00357,feature_a_used,2026-02-02 03:27:58,s_u_00357_0000,web,DE
u_00288,feature_a_used,2026-02-02 05:10:06,s_u_00288_0000,mobile_android,FR
u_00383,onboarding_complete,2026-02-02 05:30:19,s_u_00383_0000,mobile_android,IN
u_00351,export_clicked,2026-02-02 05:47:28,s_u_00351_0000,web,US
u_00147,page_view,2026-02-02 07:05:35,s_u_00147_0000,web,CA
u_00183,subscription_upgraded,2026-02-02 07:25:41,s_u_00183_0000,mobile_android,AU
u_00129,report_created,2026-02-02 08:28:09,s_u_00129_0000,mobile_ios,US
u_00412,report_created,2026-02-02 08:31:42,s_u_00412_0002,web,US
u_00218,feature_discover,2026-02-02 09:11:45,s_u_00218_0003,web,CA
u_00283,feature_a_used,2026-02-02 09:26:26,s_u_00283_0000,web,UK
u_00293,page_view,2026-02-02 09:33:23,s_u_00293_0000,mobile_ios,CA
u_00329,feature_b_used,2026-02-02 10:04:31,s_u_00329_0000,mobile_ios,UK
u_00189,sign_up,2026-02-02 10:16:36,s_u_00189_0000,web,US
u_00006,onboarding_start,2026-02-02 10:24:29,s_u_00006_0000,mobile_ios,US
u_00147,feature_b_used,2026-02-02 12:09:04,s_u_00147_0000,web,CA
u_00370,page_view,2026-02-02 12:22:11,s_u_00370_0000,mobile_android,IN
u_00321,report_created,2026-02-02 12:36:18,s_u_00321_0000,web,US
u_00288,dashboard_view,2026-02-02 13:42:56,s_u_00288_0000,web,FR
u_00474,dashboard_view,2026-02-02 13:45:17,s_u_00474_0000,mobile_android,US
u_00138,page_view,2026-02-02 13:58:55,s_u_00138_0000,web,IN
u_00273,feature_c_used,2026-02-02 14:17:36,s_u_00273_0000,web,IN
u_00309,page_view,2026-02-02 14:28:36,s_u_00309_0000,web,UK
u_00441,feature_b_used,2026-02-02 15:11:44,s_u_00441_0001,mobile_android,US
u_00434,feature_b_used,2026-02-02 15:32:39,s_u_00434_0006,mobile_android,US
u_00162,feature_c_used,2026-02-02 16:03:35,s_u_00162_0000,web,UK
u_00230,dashboard_view,2026-02-02 16:03:51,s_u_00230_0000,mobile_android,UK
u_00311,report_created,2026-02-02 16:15:31,s_u_00311_0000,mobile_ios,DE
u_00249,feature_a_used,2026-02-02 16:33:47,s_u_00249_0000,web,US
u_00431,search_performed,2026-02-02 16:38:20,s_u_00431_0000,mobile_ios,US
u_00434,report_created,2026-02-02 17:04:16,s_u_00434_0001,mobile_android,US
u_00386,feature_c_used,2026-02-02 18:03:25,s_u_00386_0000,web,US
u_00389,report_created,2026-02-02 19:08:01,s_u_00389_0001,mobile_ios,US
u_00174,feature_a_used,2026-02-02 20:14:48,s_u_00174_0000,mobile_ios,AU
u_00490,dashboard_view,2026-02-02 20:41:41,s_u_00490_0000,web,US
u_00027,onboarding_start,2026-02-02 20:51:31,s_u_00027_0000,web,IN
u_00477,feature_discover,2026-02-02 21:27:32,s_u_00477_0000,web,FR
u_00305,sign_up,2026-02-02 21:44:05,s_u_00305_0001,web,US
u_00445,page_view,2026-02-02 21:44:34,s_u_00445_0000,web,US
u_00424,invite_sent,2026-02-03 02:01:01,s_u_00424_0000,mobile_android,US
u_00032,report_created,2026-02-03 04:58:27,s_u_00032_0000,mobile_android,US
u_00428,onboarding_start,2026-02-03 05:34:11,s_u_00428_0000,web,DE
u_00040,page_view,2026-02-03 08:21:27,s_u_00040_0003,web,US
u_00276,feature_a_used,2026-02-03 08:38:15,s_u_00276_0000,web,US
u_00441,feature_c_used,2026-02-03 08:39:00,s_u_00441_0000,mobile_ios,US
u_00339,sign_up,2026-02-03 08:43:28,s_u_00339_0000,web,US
u_00493,dashboard_view,2026-02-03 09:39:04,s_u_00493_0000,web,US
u_00468,dashboard_view,2026-02-03 10:27:17,s_u_00468_0000,mobile_ios,US
u_00145,feature_discover,2026-02-03 11:55:14,s_u_00145_0000,mobile_android,US
u_00357,feature_b_used,2026-02-03 15:04:50,s_u_00357_0000,web,DE
u_00401,page_view,2026-02-03 15:20:59,s_u_00401_0000,mobile_ios,US
u_00441,feature_c_used,2026-02-03 16:27:13,s_u_00441_0000,web,US
u_00213,page_view,2026-02-03 16:56:53,s_u_00213_0000,web,IN
u_00218,feature_a_used,2026-02-03 18:55:13,s_u_00218_0004,web,CA
u_00019,onboarding_start,2026-02-03 20:16:22,s_u_00019_0000,web,FR
u_00445,feature_c_used,2026-02-03 21:24:50,s_u_00445_0001,web,US
u_00138,feature_b_used,2026-02-03 21:55:19,s_u_00138_0001,mobile_ios,IN
u_00124,export_clicked,2026-02-03 23:27:21,s_u_00124_0000,mobile_ios,UK
u_00434,feature_discover,2026-02-04 01:58:16,s_u_00434_0000,web,US
u_00454,dashboard_view,2026-02-04 02:58:14,s_u_00454_0001,web,US
u_00363,feature_a_used,2026-02-04 08:06:31,s_u_00363_0000,web,IN
u_00155,sign_up,2026-02-04 09:26:49,s_u_00155_0000,web,IN
u_00368,onboarding_start,2026-02-04 10:55:41,s_u_00368_0000,web,UK
u_00454,feature_a_used,2026-02-04 11:34:21,s_u_00454_0003,web,US
u_00491,dashboard_view,2026-02-04 12:56:09,s_u_00491_0000,mobile_ios,DE
u_00150,search_performed,2026-02-04 13:01:35,s_u_00150_0000,web,DE
u_00088,page_view,2026-02-04 13:03:18,s_u_00088_0000,web,US
u_00005,onboarding_start,2026-02-04 14:41:37,s_u_00005_0000,web,AU
u_00493,dashboard_view,2026-02-04 14:43:35,s_u_00493_0000,mobile_android,US
u_00031,export_clicked,2026-02-04 14:52:23,s_u_00031_0000,mobile_ios,IN
u_00409,dashboard_view,2026-02-04 16:50:50,s_u_00409_0000,mobile_ios,US
u_00412,page_view,2026-02-04 17:46:38,s_u_00412_0002,mobile_android,US
u_00469,feature_a_used,2026-02-04 18:22:05,s_u_00469_0000,web,FR
u_00167,dashboard_view,2026-02-04 18:48:56,s_u_00167_0000,mobile_android,IN
u_00323,dashboard_view,2026-02-04 18:56:43,s_u_00323_0000,mobile_ios,CA
u_00162,report_created,2026-02-04 19:12:27,s_u_00162_0000,mobile_ios,UK
u_00469,feature_a_used,2026-02-04 19:56:34,s_u_00469_0000,web,FR
u_00321,search_performed,2026-02-04 20:16:41,s_u_00321_0000,web,US
u_00316,dashboard_view,2026-02-04 20:31:21,s_u_00316_0000,web,US
u_00064,export_clicked,2026-02-04 21:37:07,s_u_00064_0000,web,IN
u_00310,report_created,2026-02-05 08:05:01,s_u_00310_0000,web,UK
u_00456,page_view,2026-02-05 08:43:51,s_u_00456_0000,mobile_ios,US
u_00424,onboarding_complete,2026-02-05 09:37:01,s_u_00424_0000,web,US
u_00434,export_clicked,2026-02-05 09:38:53,s_u_00434_0006,web,US
u_00086,dashboard_view,2026-02-05 11:36:46,s_u_00086_0000,web,DE
u_00155,sign_up,2026-02-05 12:28:20,s_u_00155_0000,web,IN
u_00373,feature_c_used,2026-02-05 13:39:17,s_u_00373_0000,mobile_ios,DE
u_00454,feature_a_used,2026-02-05 14:24:42,s_u_00454_0002,web,US
u_00434,dashboard_view,2026-02-05 14:46:28,s_u_00434_0006,web,US
u_00133,page_view,2026-02-05 16:01:28,s_u_00133_0000,web,UK
u_00014,page_view,2026-02-05 16:12:33,s_u_00014_0000,mobile_android,US
u_00248,page_view,2026-02-05 16:17:12,s_u_00248_0000,mobile_android,UK
u_00183,export_clicked,2026-02-05 17:49:07,s_u_00183_0000,mobile_android,AU
u_00431,report_created,2026-02-05 17:53:55,s_u_00431_0000,mobile_ios,US
u_00146,page_view,2026-02-05 18:35:33,s_u_00146_0000,web,DE
u_00460,onboarding_complete,2026-02-05 18:47:38,s_u_00460_0000,mobile_ios,US
u_00387,page_view,2026-02-05 20:16:12,s_u_00387_0000,web,FR
u_00089,sign_up,2026-02-05 20:34:00,s_u_00089_0001,web,DE
u_00347,export_clicked,2026-02-05 21:10:26,s_u_00347_0000,web,DE
u_00157,onboarding_complete,2026-02-05 22:48:57,s_u_00157_0000,web,CA
u_00028,page_view,2026-02-06 01:08:22,s_u_00028_0000,mobile_android,US
u_00434,feature_a_used,2026-02-06 03:56:41,s_u_00434_0004,mobile_android,US
u_00375,page_view,2026-02-06 04:05:50,s_u_00375_0000,web,IN
u_00206,report_created,2026-02-06 05:23:45,s_u_00206_0000,mobile_ios,UK
u_00059,page_view,2026-02-06 08:10:16,s_u_00059_0000,mobile_android,DE
u_00216,feature_b_used,2026-02-06 08:14:46,s_u_00216_0000,mobile_ios,US
u_00028,report_created,2026-02-06 08:38:37,s_u_00028_0000,web,US
u_00271,page_view,2026-02-06 08:58:38,s_u_00271_0000,mobile_android,FR
u_00138,feature_a_used,2026-02-06 09:13:41,s_u_00138_0000,web,IN
u_00357,feature_b_used,2026-02-06 09:37:53,s_u_00357_0000,web,DE
u_00032,sign_up,2026-02-06 09:53:10,s_u_00032_0000,web,US
u_00301,dashboard_view,2026-02-06 10:20:57,s_u_00301_0000,web,DE
u_00196,onboarding_start,2026-02-06 10:25:29,s_u_00196_0000,mobile_android,UK
u_00413,dashboard_view,2026-02-06 10:58:31,s_u_00413_0000,mobile_ios,US
u_00450,feature_a_used,2026-02-06 11:03:27,s_u_00450_0000,mobile_ios,FR
u_00434,feature_b_used,2026-02-06 13:01:20,s_u_00434_0007,web,US
u_00434,report_created,2026-02-06 13:30:23,s_u_00434_0005,web,US
u_00159,page_view,2026-02-06 14:12:30,s_u_00159_0000,web,IN
u_00055,sign_up,2026-02-06 14:30:54,s_u_00055_0000,web,AU
u_00445,dashboard_view,2026-02-06 15:49:37,s_u_00445_0000,web,US
u_00156,page_view,2026-02-06 16:12:21,s_u_00156_0000,mobile_ios,DE
u_00339,feature_discover,2026-02-06 16:47:12,s_u_00339_0000,mobile_ios,US
u_00389,feature_a_used,2026-02-06 17:09:28,s_u_00389_0002,mobile_android,US
u_00407,feature_discover,2026-02-06 17:28:48,s_u_00407_0000,web,UK
u_00377,page_view,2026-02-06 18:27:25,s_u_00377_0000,mobile_ios,DE
u_00484,invite_sent,2026-02-06 19:28:56,s_u_00484_0000,mobile_android,UK
u_00079,page_view,2026-02-06 19:45:21,s_u_00079_0000,mobile_ios,AU
u_00152,feature_discover,2026-02-06 20:01:54,s_u_00152_0000,mobile_android,US
u_00187,dashboard_view,2026-02-06 20:35:54,s_u_00187_0000,mobile_android,FR
u_00064,subscription_upgraded,2026-02-06 20:55:47,s_u_00064_0001,web,IN
u_00146,page_view,2026-02-06 21:34:11,s_u_00146_0000,mobile_android,DE
u_00198,page_view,2026-02-06 22:32:22,s_u_00198_0000,web,DE
u_00442,subscription_upgraded,2026-02-06 22:36:59,s_u_00442_0001,mobile_ios,US
u_00478,page_view,2026-02-07 03:34:09,s_u_00478_0001,web,IN
u_00002,feature_a_used,2026-02-07 13:11:47,s_u_00002_0009,web,US
u_00064,page_view,2026-02-07 13:14:46,s_u_00064_0001,web,IN
u_00484,onboarding_complete,2026-02-07 13:43:35,s_u_00484_0001,web,UK
u_00339,feature_discover,2026-02-07 14:03:26,s_u_00339_0000,mobile_ios,US
u_00039,onboarding_complete,2026-02-07 15:41:00,s_u_00039_0000,web,UK
u_00445,report_created,2026-02-07 15:49:37,s_u_00445_0000,mobile_android,US
u_00313,page_view,2026-02-07 15:54:38,s_u_00313_0000,web,US
u_00357,invite_sent,2026-02-07 17:01:16,s_u_00357_0001,mobile_ios,DE
u_00152,page_view,2026-02-07 17:37:23,s_u_00152_0000,mobile_android,US
u_00363,dashboard_view,2026-02-07 19:10:27,s_u_00363_0000,mobile_ios,IN
u_00324,search_performed,2026-02-07 20:03:12,s_u_00324_0000,web,CA
u_00434,invite_sent,2026-02-08 08:10:51,s_u_00434_0008,mobile_android,US
u_00097,search_performed,2026-02-08 09:45:54,s_u_00097_0000,web,US
u_00484,feature_a_used,2026-02-08 13:01:35,s_u_00484_0000,mobile_android,UK
u_00479,feature_b_used,2026-02-08 13:28:43,s_u_00479_0000,mobile_android,US
u_00189,page_view,2026-02-08 13:33:27,s_u_00189_0000,mobile_android,US
u_00171,feature_c_used,2026-02-08 15:58:35,s_u_00171_0000,web,FR
u_00036,feature_discover,2026-02-08 17:47:03,s_u_00036_0000,web,US
u_00395,dashboard_view,2026-02-08 18:01:55,s_u_00395_0000,mobile_ios,UK
u_00464,page_view,2026-02-08 19:47:47,s_u_00464_0000,web,UK
u_00290,page_view,2026-02-08 20:14:48,s_u_00290_0000,mobile_ios,FR
u_00360,sign_up,2026-02-08 20:31:12,s_u_00360_0000,mobile_ios,CA
u_00101,feature_a_used,2026-02-08 21:02:46,s_u_00101_0000,mobile_android,UK
u_00419,page_view,2026-02-09 00:12:47,s_u_00419_0000,mobile_android,US
u_00073,feature_discover,2026-02-09 01:25:00,s_u_00073_0000,mobile_android,UK
u_00064,feature_a_used,2026-02-09 02:14:16,s_u_00064_0000,mobile_android,IN
u_00369,page_view,2026-02-09 04:01:02,s_u_00369_0000,web,IN
u_00321,report_created,2026-02-09 07:56:07,s_u_00321_0000,mobile_ios,US
u_00445,export_clicked,2026-02-09 08:21:40,s_u_00445_0000,mobile_android,US
u_00264,page_view,2026-02-09 09:54:34,s_u_00264_0000,mobile_android,US
u_00359,page_view,2026-02-09 10:12:01,s_u_00359_0000,mobile_android,AU
u_00114,dashboard_view,2026-02-09 10:19:34,s_u_00114_0000,web,UK
u_00216,feature_b_used,2026-02-09 10:30:11,s_u_00216_0001,mobile_android,US
u_00454,page_view,2026-02-09 10:55:07,s_u_00454_0002,web,US
u_00327,page_view,2026-02-09 10:58:15,s_u_00327_0000,web,US
u_00478,page_view,2026-02-09 10:58:33,s_u_00478_0000,web,IN
u_00443,feature_c_used,2026-02-09 11:06:33,s_u_00443_0000,web,DE
u_00305,dashboard_view,2026-02-09 11:17:56,s_u_00305_0000,web,US
u_00092,dashboard_view,2026-02-09 11:40:16,s_u_00092_0000,mobile_ios,UK
u_00443,report_created,2026-02-09 11:52:28,s_u_00443_0000,web,DE
u_00463,page_view,2026-02-09 12:32:14,s_u_00463_0000,web,US
u_00100,feature_discover,2026-02-09 12:41:10,s_u_00100_0000,mobile_ios,US
u_00454,feature_b_used,2026-02-09 12:41:37,s_u_00454_0003,mobile_android,US
u_00179,page_view,2026-02-09 13:38:11,s_u_00179_0000,mobile_android,IN
u_00348,feature_b_used,2026-02-09 13:54:11,s_u_00348_0000,web,IN
u_00253,sign_up,2026-02-09 14:26:29,s_u_00253_0000,mobile_android,US
u_00485,feature_discover,2026-02-09 16:42:20,s_u_00485_0000,web,IN
u_00013,dashboard_view,2026-02-09 17:20:15,s_u_00013_0000,web,UK
u_00304,page_view,2026-02-09 17:40:28,s_u_00304_0000,web,US
u_00401,export_clicked,2026-02-09 17:43:55,s_u_00401_0000,mobile_android,US
u_00356,page_view,2026-02-09 18:09:13,s_u_00356_0000,web,US
u_00224,search_performed,2026-02-09 19:04:51,s_u_00224_0000,mobile_ios,US
u_00417,report_created,2026-02-09 19:04:55,s_u_00417_0000,web,US
u_00043,feature_discover,2026-02-09 20:32:39,s_u_00043_0000,web,AU
u_00218,invite_sent,2026-02-09 20:43:53,s_u_00218_0002,mobile_ios,CA
u_00157,page_view,2026-02-09 22:03:32,s_u_00157_0000,mobile_ios,CA
u_00450,page_view,2026-02-09 22:05:52,s_u_00450_0000,web,FR
u_00131,sign_up,2026-02-10 01:04:08,s_u_00131_0000,mobile_android,FR
u_00139,report_created,2026-02-10 03:24:52,s_u_00139_0000,web,AU
u_00134,page_view,2026-02-10 07:56:03,s_u_00134_0000,web,UK
u_00116,dashboard_view,2026-02-10 08:41:29,s_u_00116_0000,web,FR
u_00039,onboarding_complete,2026-02-10 08:44:53,s_u_00039_0000,mobile_android,UK
u_00189,page_view,2026-02-10 09:04:24,s_u_00189_0000,web,US
u_00103,feature_a_used,2026-02-10 09:11:13,s_u_00103_0000,web,IN
u_00305,feature_c_used,2026-02-10 09:12:52,s_u_00305_0000,mobile_ios,US
u_00224,page_view,2026-02-10 10:56:57,s_u_00224_0000,mobile_android,US
u_00345,page_view,2026-02-10 11:19:49,s_u_00345_0000,web,US
u_00244,dashboard_view,2026-02-10 11:25:11,s_u_00244_0001,mobile_ios,US
u_00137,onboarding_start,2026-02-10 11:41:07,s_u_00137_0000,web,UK
u_00145,feature_discover,2026-02-10 12:05:21,s_u_00145_0000,mobile_ios,US
u_00002,onboarding_start,2026-02-10 12:17:00,s_u_00002_0004,web,US
u_00165,dashboard_view,2026-02-10 13:01:59,s_u_00165_0000,web,FR
u_00222,page_view,2026-02-10 14:33:13,s_u_00222_0000,web,FR
u_00389,feature_c_used,2026-02-10 15:01:44,s_u_00389_0001,web,US
u_00002,dashboard_view,2026-02-10 16:06:18,s_u_00002_0004,web,US
u_00156,sign_up,2026-02-10 18:05:50,s_u_00156_0000,mobile_android,DE
u_00357,export_clicked,2026-02-10 18:06:55,s_u_00357_0001,mobile_ios,DE
u_00037,onboarding_complete,2026-02-10 18:07:31,s_u_00037_0000,mobile_ios,IN
u_00221,dashboard_view,2026-02-10 18:13:40,s_u_00221_0000,web,UK
u_00391,page_view,2026-02-10 18:37:23,s_u_00391_0000,mobile_android,DE
u_00216,subscription_upgraded,2026-02-10 19:06:42,s_u_00216_0000,mobile_ios,US
u_00002,dashboard_view,2026-02-10 19:15:10,s_u_00002_0003,web,US
u_00002,page_view,2026-02-10 21:09:38,s_u_00002_0001,web,US
u_00271,report_created,2026-02-10 21:12:10,s_u_00271_0000,web,FR
u_00441,onboarding_start,2026-02-10 21:16:06,s_u_00441_0000,mobile_ios,US
u_00218,feature_b_used,2026-02-11 00:31:02,s_u_00218_0000,mobile_ios,CA
u_00171,export_clicked,2026-02-11 01:57:57,s_u_00171_0000,web,FR
u_00260,feature_a_used,2026-02-11 03:26:23,s_u_00260_0000,web,US
u_00002,feature_b_used,2026-02-11 04:07:48,s_u_00002_0000,mobile_android,US
u_00058,onboarding_start,2026-02-11 04:59:13,s_u_00058_0000,mobile_android,US
u_00408,onboarding_start,2026-02-11 06:47:55,s_u_00408_0000,web,CA
u_00434,page_view,2026-02-11 06:52:32,s_u_00434_0002,web,US
u_00218,onboarding_start,2026-02-11 08:15:17,s_u_00218_0000,mobile_android,CA
u_00100,report_created,2026-02-11 08:15:47,s_u_00100_0000,mobile_ios,US
u_00454,feature_c_used,2026-02-11 08:27:29,s_u_00454_0001,web,US
u_00244,report_created,2026-02-11 08:41:15,s_u_00244_0000,web,US
u_00083,feature_a_used,2026-02-11 09:46:30,s_u_00083_0000,web,DE
u_00029,feature_discover,2026-02-11 10:50:17,s_u_00029_0000,web,FR
u_00392,page_view,2026-02-11 11:05:49,s_u_00392_0000,mobile_android,US
u_00224,dashboard_view,2026-02-11 11:26:01,s_u_00224_0001,mobile_ios,US
u_00123,dashboard_view,2026-02-11 12:52:17,s_u_00123_0000,mobile_ios,IN
u_00337,page_view,2026-02-11 14:22:51,s_u_00337_0000,web,US
u_00008,dashboard_view,2026-02-11 14:52:43,s_u_00008_0000,web,UK
u_00002,dashboard_view,2026-02-11 14:58:14,s_u_00002_0008,web,US
u_00152,feature_c_used,2026-02-11 15:12:10,s_u_00152_0000,web,US
u_00089,dashboard_view,2026-02-11 16:29:43,s_u_00089_0000,web,DE
u_00437,feature_discover,2026-02-11 16:30:06,s_u_00437_0000,web,US
u_00335,dashboard_view,2026-02-11 17:22:33,s_u_00335_0000,mobile_android,US
u_00275,feature_c_used,2026-02-11 18:17:53,s_u_00275_0000,web,FR
u_00150,sign_up,2026-02-11 18:48:22,s_u_00150_0000,mobile_ios,DE
u_00280,export_clicked,2026-02-11 19:07:54,s_u_00280_0000,mobile_ios,CA
u_00218,report_created,2026-02-11 19:51:42,s_u_00218_0003,web,CA
u_00064,dashboard_view,2026-02-11 20:28:24,s_u_00064_0002,web,IN
u_00333,page_view,2026-02-11 23:25:47,s_u_00333_0000,mobile_ios,US
u_00268,feature_b_used,2026-02-12 01:31:37,s_u_00268_0000,mobile_ios,DE
u_00454,search_performed,2026-02-12 07:35:37,s_u_00454_0001,mobile_ios,US
u_00378,subscription_cancelled,2026-02-12 08:12:05,s_u_00378_0000,mobile_android,FR
u_00406,page_view,2026-02-12 09:37:22,s_u_00406_0000,mobile_ios,UK
u_00002,dashboard_view,2026-02-12 09:57:12,s_u_00002_0005,web,US
u_00044,invite_sent,2026-02-12 10:07:57,s_u_00044_0000,mobile_android,UK
u_00002,dashboard_view,2026-02-12 11:18:39,s_u_00002_0008,web,US
u_00083,feature_b_used,2026-02-12 13:03:38,s_u_00083_0000,web,DE
u_00057,dashboard_view,2026-02-12 14:39:36,s_u_00057_0000,web,US
u_00323,dashboard_view,2026-02-12 15:18:28,s_u_00323_0000,mobile_android,CA
u_00002,sign_up,2026-02-12 15:30:13,s_u_00002_0009,web,US
u_00327,sign_up,2026-02-12 15:44:16,s_u_00327_0000,mobile_ios,US
u_00394,page_view,2026-02-12 16:16:57,s_u_00394_0000,mobile_android,CA
u_00138,dashboard_view,2026-02-12 16:24:40,s_u_00138_0001,web,IN
u_00118,dashboard_view,2026-02-12 16:27:15,s_u_00118_0000,web,CA
u_00305,page_view,2026-02-12 17:12:44,s_u_00305_0001,web,US
u_00021,report_created,2026-02-12 17:14:54,s_u_00021_0000,web,CA
u_00484,feature_b_used,2026-02-12 18:09:03,s_u_00484_0001,web,UK
u_00013,page_view,2026-02-12 19:24:10,s_u_00013_0000,web,UK
u_00387,page_view,2026-02-12 19:31:25,s_u_00387_0000,web,FR
u_00399,feature_a_used,2026-02-12 19:43:05,s_u_00399_0000,web,US
u_00002,page_view,2026-02-12 20:34:34,s_u_00002_0000,web,US
u_00067,onboarding_complete,2026-02-12 20:46:11,s_u_00067_0000,mobile_ios,US
u_00067,page_view,2026-02-12 21:00:06,s_u_00067_0000,web,US
