user_id,feature_name,used_at,session_id,duration_seconds
u_00434,AI Analyst,2026-02-06 18:40:45,s_u_00434_0003,433
u_00308,Custom Alerts,2026-02-06 19:32:59,s_u_00308_0000,275
u_00083,Segment Explorer,2026-02-06 19:51:35,s_u_00083_0000,524
u_00169,Dashboard,2026-02-06 20:24:35,s_u_00169_0000,219
u_00237,Team Collaboration,2026-02-06 20:42:57,s_u_00237_0000,105
u_00434,AI Analyst,2026-02-06 20:46:16,s_u_00434_0003,265
u_00073,Retention Chart,2026-02-06 21:28:11,s_u_00073_0000,358
u_00323,Custom Alerts,2026-02-06 21:47:11,s_u_00323_0000,165
u_00158,Dashboard,2026-02-07 01:23:24,s_u_00158_0000,247
u_00215,Team Collaboration,2026-02-07 05:17:06,s_u_00215_0000,151
u_00032,Segment Explorer,2026-02-07 07:17:49,s_u_00032_0000,424
u_00083,Report Export,2026-02-07 07:46:54,s_u_00083_0001,42
u_00216,AI Analyst,2026-02-07 07:54:39,s_u_00216_0003,277
u_00171,Data Import,2026-02-07 08:44:21,s_u_00171_0000,809
u_00316,Retention Chart,2026-02-07 08:49:14,s_u_00316_0000,160
u_00434,Data Import,2026-02-07 09:02:42,s_u_00434_0003,345
u_00500,Dashboard,2026-02-07 09:04:48,s_u_00500_0000,196
u_00454,Funnel Builder,2026-02-07 09:26:55,s_u_00454_0001,495
u_00244,Retention Chart,2026-02-07 09:28:18,s_u_00244_0001,370
u_00218,Dashboard,2026-02-07 10:02:44,s_u_00218_0002,193
u_00320,Data Import,2026-02-07 10:11:10,s_u_00320_0000,880
u_00199,Report Export,2026-02-07 11:09:51,s_u_00199_0000,64
u_00315,Team Collaboration,2026-02-07 11:56:24,s_u_00315_0000,202
u_00442,API Access,2026-02-07 12:39:58,s_u_00442_0001,83
u_00086,Dashboard,2026-02-07 12:42:25,s_u_00086_0000,165
u_00066,Custom Alerts,2026-02-07 12:44:47,s_u_00066_0000,186
u_00333,Funnel Builder,2026-02-07 14:33:22,s_u_00333_0000,522
u_00389,Team Collaboration,2026-02-07 15:20:39,s_u_00389_0002,341
u_00153,Dashboard,2026-02-07 15:38:14,s_u_00153_0000,164
u_00216,Data Import,2026-02-07 16:58:08,s_u_00216_0002,435
u_00478,Retention Chart,2026-02-07 17:29:58,s_u_00478_0000,299
u_00073,AI Analyst,2026-02-07 17:58:20,s_u_00073_0000,413
u_00212,Custom Alerts,2026-02-07 18:23:15,s_u_00212_0000,149
u_00442,Custom Alerts,2026-02-07 19:26:24,s_u_00442_0001,112
u_00110,API Access,2026-02-07 19:51:09,s_u_00110_0000,56
u_00159,Funnel Builder,2026-02-07 20:30:30,s_u_00159_0000,372
u_00434,Custom Alerts,2026-02-07 20:47:00,s_u_00434_0002,253
u_00424,Funnel Builder,2026-02-07 20:51:53,s_u_00424_0000,250
u_00260,Data Import,2026-02-08 05:51:00,s_u_00260_0000,908
u_00463,Dashboard,2026-02-08 10:06:49,s_u_00463_0000,215
u_00405,Funnel Builder,2026-02-08 10:16:57,s_u_00405_0000,340
u_00380,Retention Chart,2026-02-08 12:07:35,s_u_00380_0000,309
u_00490,Retention Chart,2026-02-08 12:22:01,s_u_00490_0000,158
u_00402,Funnel Builder,2026-02-08 12:33:31,s_u_00402_0000,552
u_00434,Team Collaboration,2026-02-08 12:44:40,s_u_00434_0005,184
u_00351,API Access,2026-02-08 12:51:12,s_u_00351_0000,108
u_00061,Dashboard,2026-02-08 13:40:35,s_u_00061_0000,177
u_00139,Dashboard,2026-02-08 13:48:08,s_u_00139_0000,105
u_00039,Report Export,2026-02-08 14:14:28,s_u_00039_0000,58
u_00462,Funnel Builder,2026-02-08 14:23:58,s_u_00462_0000,501
u_00496,Report Export,2026-02-08 14:56:33,s_u_00496_0000,67
u_00037,Data Import,2026-02-08 15:59:13,s_u_00037_0000,702
u_00138,Funnel Builder,2026-02-08 17:40:05,s_u_00138_0000,119
u_00268,Dashboard,2026-02-08 17:54:27,s_u_00268_0000,72
u_00389,Team Collaboration,2026-02-08 18:47:22,s_u_00389_0003,177
u_00390,Retention Chart,2026-02-08 18:49:34,s_u_00390_0000,88
u_00500,Dashboard,2026-02-08 18:50:08,s_u_00500_0000,152
u_00032,Retention Chart,2026-02-08 19:30:57,s_u_00032_0000,328
u_00394,Report Export,2026-02-08 19:49:41,s_u_00394_0000,106
u_00329,AI Analyst,2026-02-08 20:28:34,s_u_00329_0000,501
u_00481,Funnel Builder,2026-02-08 20:29:33,s_u_00481_0000,452
u_00451,AI Analyst,2026-02-08 20:49:26,s_u_00451_0000,266
u_00134,Report Export,2026-02-08 21:08:28,s_u_00134_0000,41
u_00244,API Access,2026-02-08 21:18:57,s_u_00244_0000,63
u_00457,Funnel Builder,2026-02-08 23:09:48,s_u_00457_0000,793
u_00440,Data Import,2026-02-08 23:22:28,s_u_00440_0000,700
u_00261,Report Export,2026-02-09 00:28:20,s_u_00261_0000,92
u_00047,Dashboard,2026-02-09 01:04:48,s_u_00047_0000,276
u_00434,AI Analyst,2026-02-09 02:03:58,s_u_00434_0002,319
u_00002,Funnel Builder,2026-02-09 04:02:48,s_u_00002_0002,461
u_00357,Team Collaboration,2026-02-09 04:23:24,s_u_00357_0001,185
u_00199,Funnel Builder,2026-02-09 04:54:29,s_u_00199_0000,563
u_00434,Data Import,2026-02-09 05:47:41,s_u_00434_0004,484
u_00244,Data Import,2026-02-09 08:27:19,s_u_00244_0001,586
u_00002,Funnel Builder,2026-02-09 08:57:06,s_u_00002_0000,294
u_00218,Report Export,2026-02-09 09:10:06,s_u_00218_0001,41
u_00445,Retention Chart,2026-02-09 09:22:30,s_u_00445_0000,167
u_00217,Funnel Builder,2026-02-09 09:28:10,s_u_00217_0000,726
u_00434,AI Analyst,2026-02-09 09:44:40,s_u_00434_0006,347
u_00248,Dashboard,2026-02-09 09:51:00,s_u_00248_0000,207
u_00450,Report Export,2026-02-09 09:57:36,s_u_00450_0000,81
u_00377,Retention Chart,2026-02-09 10:21:25,s_u_00377_0000,221
u_00203,Retention Chart,2026-02-09 10:53:01,s_u_00203_0000,285
u_00434,Report Export,2026-02-09 12:05:31,s_u_00434_0000,28
u_00310,Dashboard,2026-02-09 12:48:30,s_u_00310_0000,94
u_00274,AI Analyst,2026-02-09 13:58:46,s_u_00274_0000,368
u_00271,AI Analyst,2026-02-09 14:02:30,s_u_00271_0000,271
u_00091,Dashboard,2026-02-09 14:15:19,s_u_00091_0000,198
u_00280,Segment Explorer,2026-02-09 14:18:28,s_u_00280_0000,527
u_00451,Report Export,2026-02-09 14:26:57,s_u_00451_0000,63
u_00098,Funnel Builder,2026-02-09 14:27:29,s_u_00098_0000,618
u_00158,Retention Chart,2026-02-09 14:34:10,s_u_00158_0000,402
u_00210,Team Collaboration,2026-02-09 15:07:52,s_u_00210_0000,232
u_00202,Team Collaboration,2026-02-09 15:35:37,s_u_00202_0000,350
u_00029,Custom Alerts,2026-02-09 15:46:31,s_u_00029_0000,231
u_00040,Funnel Builder,2026-02-09 16:23:03,s_u_00040_0001,660
u_00357,AI Analyst,2026-02-09 16:48:33,s_u_00357_0001,426
u_00165,Dashboard,2026-02-09 16:51:55,s_u_00165_0000,235
u_00434,Retention Chart,2026-02-09 16:54:52,s_u_00434_0008,304
u_00484,Custom Alerts,2026-02-09 17:45:22,s_u_00484_0001,139
u_00218,Report Export,2026-02-09 17:47:39,s_u_00218_0002,84
u_00357,Team Collaboration,2026-02-09 18:15:29,s_u_00357_0000,206
u_00002,Dashboard,2026-02-09 18:27:40,s_u_00002_0002,241
u_00138,AI Analyst,2026-02-09 18:34:02,s_u_00138_0000,125
u_00396,Funnel Builder,2026-02-09 19:23:37,s_u_00396_0000,508
u_00351,Segment Explorer,2026-02-09 19:53:47,s_u_00351_0000,364
u_00218,Funnel Builder,2026-02-09 20:04:08,s_u_00218_0001,817
u_00424,Segment Explorer,2026-02-09 20:05:32,s_u_00424_0000,581
u_00479,Team Collaboration,2026-02-09 20:28:49,s_u_00479_0000,244
u_00310,Funnel Builder,2026-02-09 20:33:17,s_u_00310_0000,426
u_00480,Segment Explorer,2026-02-09 20:45:42,s_u_00480_0000,432
u_00411,Custom Alerts,2026-02-09 21:14:36,s_u_00411_0000,229
u_00032,Retention Chart,2026-02-09 21:29:04,s_u_00032_0000,384
u_00434,Segment Explorer,2026-02-09 21:34:05,s_u_00434_0008,455
u_00441,Report Export,2026-02-09 21:47:28,s_u_00441_0001,45
u_00202,Team Collaboration,2026-02-09 21:59:00,s_u_00202_0000,237
u_00389,Team Collaboration,2026-02-09 23:02:43,s_u_00389_0001,232
u_00348,Funnel Builder,2026-02-10 00:12:38,s_u_00348_0000,428
u_00202,Custom Alerts,2026-02-10 00:41:59,s_u_00202_0000,163
u_00203,Segment Explorer,2026-02-10 01:37:12,s_u_00203_0000,466
u_00434,Dashboard,2026-02-10 03:42:49,s_u_00434_0005,230
u_00218,Report Export,2026-02-10 05:46:52,s_u_00218_0002,99
u_00123,AI Analyst,2026-02-10 07:25:01,s_u_00123_0000,500
u_00218,Retention Chart,2026-02-10 07:55:27,s_u_00218_0004,149
u_00443,Funnel Builder,2026-02-10 08:20:57,s_u_00443_0000,176
u_00483,Funnel Builder,2026-02-10 08:25:10,s_u_00483_0000,202
u_00484,Custom Alerts,2026-02-10 08:43:11,s_u_00484_0000,101
u_00218,Retention Chart,2026-02-10 08:49:31,s_u_00218_0005,116
u_00417,Funnel Builder,2026-02-10 08:53:23,s_u_00417_0000,275
u_00002,Funnel Builder,2026-02-10 08:56:05,s_u_00002_0008,353
u_00434,Data Import,2026-02-10 09:17:11,s_u_00434_0009,543
u_00353,Funnel Builder,2026-02-10 09:32:57,s_u_00353_0000,391
u_00212,Retention Chart,2026-02-10 10:06:38,s_u_00212_0000,280
u_00029,Funnel Builder,2026-02-10 10:32:57,s_u_00029_0003,561
u_00329,AI Analyst,2026-02-10 11:00:18,s_u_00329_0000,137
u_00246,Segment Explorer,2026-02-10 11:03:44,s_u_00246_0000,382
u_00156,Funnel Builder,2026-02-10 11:05:52,s_u_00156_0000,402
u_00357,Report Export,2026-02-10 11:12:02,s_u_00357_0001,73
u_00357,Team Collaboration,2026-02-10 11:17:39,s_u_00357_0001,180
u_00216,Dashboard,2026-02-10 11:48:51,s_u_00216_0001,157
u_00002,Dashboard,2026-02-10 12:20:49,s_u_00002_0002,101
u_00262,Data Import,2026-02-10 12:51:48,s_u_00262_0000,606
u_00351,Data Import,2026-02-10 12:55:18,s_u_00351_0000,790
u_00357,Data Import,2026-02-10 13:00:03,s_u_00357_0001,720
u_00218,Dashboard,2026-02-10 13:00:30,s_u_00218_0005,225
u_00434,API Access,2026-02-10 13:25:41,s_u_00434_0007,134
u_00230,Custom Alerts,2026-02-10 14:16:30,s_u_00230_0000,215
u_00061,Segment Explorer,2026-02-10 14:24:52,s_u_00061_0000,174
u_00319,Dashboard,2026-02-10 14:32:53,s_u_00319_0000,58
u_00392,Segment Explorer,2026-02-10 14:38:57,s_u_00392_0000,422
u_00477,Retention Chart,2026-02-10 14:53:18,s_u_00477_0000,283
u_00412,Report Export,2026-02-10 15:26:04,s_u_00412_0002,50
u_00260,AI Analyst,2026-02-10 15:36:42,s_u_00260_0000,310
u_00211,Funnel Builder,2026-02-10 15:50:18,s_u_00211_0000,383
u_00255,Report Export,2026-02-10 16:01:43,s_u_00255_0000,72
u_00179,Funnel Builder,2026-02-10 16:11:48,s_u_00179_0000,270
u_00255,Report Export,2026-02-10 16:34:16,s_u_00255_0000,46
u_00370,API Access,2026-02-10 16:40:36,s_u_00370_0000,103
u_00301,Segment Explorer,2026-02-10 17:36:30,s_u_00301_0000,360
u_00357,Segment Explorer,2026-02-10 17:39:53,s_u_00357_0000,174
u_00268,Team Collaboration,2026-02-10 17:47:54,s_u_00268_0000,250
u_00189,Funnel Builder,2026-02-10 17:56:12,s_u_00189_0000,292
u_00442,Retention Chart,2026-02-10 18:08:54,s_u_00442_0001,254
u_00054,Dashboard,2026-02-10 18:24:37,s_u_00054_0001,184
u_00394,Report Export,2026-02-10 18:28:34,s_u_00394_0000,18
u_00271,Data Import,2026-02-10 18:34:58,s_u_00271_0000,630
u_00484,Funnel Builder,2026-02-10 18:42:02,s_u_00484_0000,552
u_00090,Dashboard,2026-02-10 18:47:22,s_u_00090_0000,221
u_00357,AI Analyst,2026-02-10 19:00:58,s_u_00357_0000,334
u_00489,Funnel Builder,2026-02-10 19:04:43,s_u_00489_0000,666
u_00351,Team Collaboration,2026-02-10 19:45:15,s_u_00351_0000,107
u_00320,API Access,2026-02-10 19:51:36,s_u_00320_0000,79
u_00002,Dashboard,2026-02-10 20:07:37,s_u_00002_0008,105
u_00335,Report Export,2026-02-10 20:34:56,s_u_00335_0000,29
u_00442,Retention Chart,2026-02-10 20:38:16,s_u_00442_0000,436
u_00019,Segment Explorer,2026-02-10 21:20:51,s_u_00019_0000,322
u_00442,Data Import,2026-02-10 21:27:39,s_u_00442_0001,670
u_00434,API Access,2026-02-10 21:50:19,s_u_00434_0002,111
u_00247,Dashboard,2026-02-10 22:22:26,s_u_00247_0000,108
u_00002,Funnel Builder,2026-02-10 23:48:09,s_u_00002_0002,544
u_00485,Dashboard,2026-02-11 01:11:40,s_u_00485_0000,66
u_00014,Funnel Builder,2026-02-11 02:14:55,s_u_00014_0000,149
u_00039,Dashboard,2026-02-11 02:50:18,s_u_00039_0000,184
u_00111,AI Analyst,2026-02-11 06:25:32,s_u_00111_0000,249
u_00389,Custom Alerts,2026-02-11 06:58:55,s_u_00389_0000,140
u_00451,AI Analyst,2026-02-11 08:07:16,s_u_00451_0000,318
u_00206,Dashboard,2026-02-11 08:15:24,s_u_00206_0000,90
u_00260,Team Collaboration,2026-02-11 08:16:44,s_u_00260_0000,295
u_00065,Segment Explorer,2026-02-11 09:32:27,s_u_00065_0000,394
u_00347,Custom Alerts,2026-02-11 09:54:16,s_u_00347_0000,238
u_00194,Retention Chart,2026-02-11 10:51:00,s_u_00194_0000,146
u_00469,Dashboard,2026-02-11 11:21:47,s_u_00469_0000,139
u_00044,Funnel Builder,2026-02-11 11:31:47,s_u_00044_0000,401
u_00164,Dashboard,2026-02-11 11:33:50,s_u_00164_0000,106
u_00434,Retention Chart,2026-02-11 11:40:49,s_u_00434_0006,132
u_00244,Data Import,2026-02-11 11:57:24,s_u_00244_0001,647
u_00240,Retention Chart,2026-02-11 12:24:19,s_u_00240_0000,283
u_00097,Data Import,2026-02-11 12:58:22,s_u_00097_0000,239
u_00477,Segment Explorer,2026-02-11 13:13:45,s_u_00477_0000,429
u_00202,Segment Explorer,2026-02-11 14:13:11,s_u_00202_0000,487
u_00389,API Access,2026-02-11 14:27:08,s_u_00389_0005,124
u_00014,Funnel Builder,2026-02-11 15:04:22,s_u_00014_0000,772
u_00202,Custom Alerts,2026-02-11 15:23:05,s_u_00202_0000,23
u_00061,Segment Explorer,2026-02-11 15:29:06,s_u_00061_0000,289
u_00223,Report Export,2026-02-11 15:56:28,s_u_00223_0000,63
u_00449,Custom Alerts,2026-02-11 16:05:28,s_u_00449_0000,256
u_00111,Segment Explorer,2026-02-11 16:31:25,s_u_00111_0000,564
u_00435,Report Export,2026-02-11 17:10:56,s_u_00435_0000,74
u_00434,Segment Explorer,2026-02-11 17:29:00,s_u_00434_0000,452
u_00347,Report Export,2026-02-11 17:34:39,s_u_00347_0000,59
u_00357,Funnel Builder,2026-02-11 18:26:18,s_u_00357_0000,506
u_00097,Segment Explorer,2026-02-11 19:32:30,s_u_00097_0000,473
u_00014,Dashboard,2026-02-11 19:37:47,s_u_00014_0000,181
u_00442,Retention Chart,2026-02-11 20:28:15,s_u_00442_0000,129
u_00434,AI Analyst,2026-02-11 20:28:55,s_u_00434_0003,385
u_00171,Retention Chart,2026-02-11 20:52:09,s_u_00171_0000,82
u_00351,Custom Alerts,2026-02-11 21:44:34,s_u_00351_0000,236
u_00159,Dashboard,2026-02-11 21:46:14,s_u_00159_0000,221
u_00434,API Access,2026-02-11 21:56:07,s_u_00434_0001,73
u_00256,Retention Chart,2026-02-11 21:59:04,s_u_00256_0000,166
u_00442,AI Analyst,2026-02-11 23:07:55,s_u_00442_0001,328
u_00391,Team Collaboration,2026-02-11 23:56:12,s_u_00391_0000,198
u_00265,Data Import,2026-02-12 00:15:21,s_u_00265_0000,799
u_00184,Funnel Builder,2026-02-12 03:21:57,s_u_00184_0000,392
u_00116,Dashboard,2026-02-12 03:22:53,s_u_00116_0000,166
u_00434,Team Collaboration,2026-02-12 04:46:18,s_u_00434_0000,169
u_00141,Dashboard,2026-02-12 07:26:09,s_u_00141_0000,229
u_00113,Report Export,2026-02-12 08:27:05,s_u_00113_0000,85
u_00058,Segment Explorer,2026-02-12 08:43:44,s_u_00058_0000,240
u_00320,API Access,2026-02-12 09:12:15,s_u_00320_0000,143
u_00305,Funnel Builder,2026-02-12 09:40:02,s_u_00305_0001,242
u_00406,Funnel Builder,2026-02-12 10:18:30,s_u_00406_0000,782
u_00054,Funnel Builder,2026-02-12 10:26:04,s_u_00054_0001,756
u_00152,Segment Explorer,2026-02-12 11:26:19,s_u_00152_0000,614
u_00089,Dashboard,2026-02-12 11:30:36,s_u_00089_0001,243
u_00268,API Access,2026-02-12 11:52:46,s_u_00268_0000,101
u_00175,Funnel Builder,2026-02-12 11:58:35,s_u_00175_0000,497
u_00347,Data Import,2026-02-12 11:59:14,s_u_00347_0000,510
u_00216,Custom Alerts,2026-02-12 12:54:15,s_u_00216_0000,108
u_00002,Dashboard,2026-02-12 12:54:33,s_u_00002_0008,173
u_00187,Retention Chart,2026-02-12 13:14:27,s_u_00187_0000,81
u_00353,Retention Chart,2026-02-12 13:29:36,s_u_00353_0000,391
u_00194,Custom Alerts,2026-02-12 14:25:00,s_u_00194_0000,242
u_00434,Dashboard,2026-02-12 14:41:10,s_u_00434_0000,162
u_00221,Custom Alerts,2026-02-12 14:51:07,s_u_00221_0000,219
u_00152,Report Export,2026-02-12 15:01:00,s_u_00152_0000,48
u_00116,Report Export,2026-02-12 15:09:48,s_u_00116_0000,57
u_00138,Team Collaboration,2026-02-12 15:25:38,s_u_00138_0000,289
u_00434,Funnel Builder,2026-02-12 15:57:17,s_u_00434_0004,361
u_00230,Team Collaboration,2026-02-12 16:01:55,s_u_00230_0000,345
u_00389,Funnel Builder,2026-02-12 16:54:52,s_u_00389_0001,484
u_00134,Data Import,2026-02-12 17:25:15,s_u_00134_0000,272
u_00098,Dashboard,2026-02-12 17:37:42,s_u_00098_0000,204
u_00434,Report Export,2026-02-12 17:54:05,s_u_00434_0001,73
u_00174,Custom Alerts,2026-02-12 17:55:12,s_u_00174_0000,231
u_00067,Funnel Builder,2026-02-12 18:19:07,s_u_00067_0000,565
u_00300,AI Analyst,2026-02-12 18:26:48,s_u_00300_0000,106
u_00434,API Access,2026-02-12 18:43:12,s_u_00434_0005,64
u_00240,Retention Chart,2026-02-12 18:48:25,s_u_00240_0000,318
u_00315,Retention Chart,2026-02-12 19:32:00,s_u_00315_0000,242
u_00218,Segment Explorer,2026-02-12 19:36:53,s_u_00218_0004,461
u_00025,Custom Alerts,2026-02-12 20:00:34,s_u_00025_0000,145
u_00064,Dashboard,2026-02-12 20:22:53,s_u_00064_0000,107
u_00331,Dashboard,2026-02-12 20:26:59,s_u_00331_0000,83
u_00434,Retention Chart,2026-02-12 21:03:37,s_u_00434_0005,454
u_00073,Funnel Builder,2026-02-13 00:01:58,s_u_00073_0000,279
u_00002,Funnel Builder,2026-02-13 01:53:03,s_u_00002_0005,216
u_00434,Funnel Builder,2026-02-13 01:57:58,s_u_00434_0005,377
u_00089,Funnel Builder,2026-02-13 02:08:14,s_u_00089_0001,280
u_00248,Dashboard,2026-02-13 02:13:34,s_u_00248_0000,177
u_00328,Data Import,2026-02-13 08:18:32,s_u_00328_0000,574
u_00002,Funnel Builder,2026-02-13 09:12:04,s_u_00002_0009,490
u_00005,Dashboard,2026-02-13 09:16:31,s_u_00005_0000,101
u_00118,Dashboard,2026-02-13 09:32:57,s_u_00118_0000,185
u_00430,Retention Chart,2026-02-13 10:44:47,s_u_00430_0000,220
u_00423,Funnel Builder,2026-02-13 11:27:12,s_u_00423_0000,412
u_00216,Team Collaboration,2026-02-13 11:30:13,s_u_00216_0000,268
u_00438,Retention Chart,2026-02-13 11:33:44,s_u_00438_0000,455
u_00442,Custom Alerts,2026-02-13 11:34:27,s_u_00442_0000,123
u_00434,Report Export,2026-02-13 11:45:58,s_u_00434_0007,61
u_00389,Dashboard,2026-02-13 11:51:23,s_u_00389_0005,145
u_00218,Report Export,2026-02-13 11:57:39,s_u_00218_0000,46
u_00099,Team Collaboration,2026-02-13 12:16:18,s_u_00099_0000,337
u_00061,Segment Explorer,2026-02-13 12:19:36,s_u_00061_0000,485
u_00196,Funnel Builder,2026-02-13 12:27:05,s_u_00196_0000,652
u_00434,Segment Explorer,2026-02-13 12:44:05,s_u_00434_0003,294
u_00189,Dashboard,2026-02-13 12:45:40,s_u_00189_0000,176
u_00230,API Access,2026-02-13 13:37:04,s_u_00230_0000,91
u_00066,Retention Chart,2026-02-13 14:56:33,s_u_00066_0000,230
u_00389,Custom Alerts,2026-02-13 15:05:54,s_u_00389_0003,189
u_00025,API Access,2026-02-13 16:02:26,s_u_00025_0000,44
u_00411,AI Analyst,2026-02-13 16:08:41,s_u_00411_0000,428
u_00442,Team Collaboration,2026-02-13 16:30:36,s_u_00442_0000,277
u_00144,Funnel Builder,2026-02-13 16:47:14,s_u_00144_0000,648
u_00051,Dashboard,2026-02-13 17:28:59,s_u_00051_0000,234
u_00320,API Access,2026-02-13 17:33:45,s_u_00320_0000,79
u_00064,Report Export,2026-02-13 17:35:50,s_u_00064_0002,59
u_00029,Dashboard,2026-02-13 17:36:21,s_u_00029_0001,76
u_00248,Dashboard,2026-02-13 17:42:25,s_u_00248_0000,143
u_00443,Retention Chart,2026-02-13 17:45:30,s_u_00443_0000,465
u_00442,Team Collaboration,2026-02-13 18:15:50,s_u_00442_0001,174
u_00445,Team Collaboration,2026-02-13 18:39:27,s_u_00445_0000,311
u_00479,Report Export,2026-02-13 18:41:01,s_u_00479_0000,76
u_00434,Data Import,2026-02-13 18:52:32,s_u_00434_0007,630
u_00351,Retention Chart,2026-02-13 19:29:27,s_u_00351_0000,162
u_00449,Retention Chart,2026-02-13 19:44:15,s_u_00449_0000,67
u_00152,Report Export,2026-02-13 21:05:38,s_u_00152_0000,92
u_00216,Custom Alerts,2026-02-13 21:31:59,s_u_00216_0002,182
u_00405,Report Export,2026-02-13 21:33:45,s_u_00405_0000,37
u_00434,Segment Explorer,2026-02-13 21:33:58,s_u_00434_0006,294
u_00357,Retention Chart,2026-02-13 21:45:27,s_u_00357_0000,320
u_00171,Segment Explorer,2026-02-13 21:52:47,s_u_00171_0000,224
u_00442,AI Analyst,2026-02-13 22:19:41,s_u_00442_0000,387
u_00064,Retention Chart,2026-02-13 23:43:25,s_u_00064_0002,277
u_00025,API Access,2026-02-14 02:50:16,s_u_00025_0000,84
u_00229,Funnel Builder,2026-02-14 04:35:18,s_u_00229_0000,467
u_00116,Report Export,2026-02-14 08:23:44,s_u_00116_0000,32
u_00216,Data Import,2026-02-14 09:26:34,s_u_00216_0002,764
u_00323,AI Analyst,2026-02-14 09:49:06,s_u_00323_0000,474
u_00040,Retention Chart,2026-02-14 10:57:13,s_u_00040_0004,291
u_00434,Data Import,2026-02-14 11:28:02,s_u_00434_0007,1057
u_00391,AI Analyst,2026-02-14 11:32:03,s_u_00391_0000,136
u_00065,AI Analyst,2026-02-14 11:39:18,s_u_00065_0000,353
u_00061,Custom Alerts,2026-02-14 13:45:47,s_u_00061_0000,179
u_00331,AI Analyst,2026-02-14 14:02:52,s_u_00331_0000,149
u_00268,Funnel Builder,2026-02-14 14:05:10,s_u_00268_0000,378
u_00351,Team Collaboration,2026-02-14 14:09:03,s_u_00351_0000,264
u_00168,Segment Explorer,2026-02-14 14:11:10,s_u_00168_0000,343
u_00288,Funnel Builder,2026-02-14 14:28:33,s_u_00288_0000,381
u_00054,Funnel Builder,2026-02-14 15:11:07,s_u_00054_0000,731
u_00342,Funnel Builder,2026-02-14 15:51:45,s_u_00342_0000,618
u_00371,Retention Chart,2026-02-14 16:55:41,s_u_00371_0000,214
u_00283,Dashboard,2026-02-14 17:20:57,s_u_00283_0000,63
u_00040,Dashboard,2026-02-14 17:22:28,s_u_00040_0000,113
u_00210,API Access,2026-02-14 17:46:47,s_u_00210_0000,154
u_00370,Dashboard,2026-02-14 18:44:17,s_u_00370_0000,73
u_00171,API Access,2026-02-14 19:28:47,s_u_00171_0000,128
u_00357,Retention Chart,2026-02-14 20:15:47,s_u_00357_0001,125
u_00244,Dashboard,2026-02-14 20:24:54,s_u_00244_0001,189
u_00343,Funnel Builder,2026-02-15 03:05:40,s_u_00343_0000,507
u_00224,Report Export,2026-02-15 04:17:55,s_u_00224_0001,34
u_00002,Dashboard,2026-02-15 08:42:30,s_u_00002_0005,163
u_00351,Report Export,2026-02-15 08:45:41,s_u_00351_0000,52
u_00434,Team Collaboration,2026-02-15 08:54:34,s_u_00434_0000,293
u_00025,Report Export,2026-02-15 09:01:27,s_u_00025_0000,16
u_00442,AI Analyst,2026-02-15 09:23:50,s_u_00442_0001,357
u_00434,Data Import,2026-02-15 10:25:49,s_u_00434_0002,921
u_00445,Funnel Builder,2026-02-15 10:52:32,s_u_00445_0001,236
u_00303,Retention Chart,2026-02-15 12:07:37,s_u_00303_0000,276
u_00236,Funnel Builder,2026-02-15 12:31:49,s_u_00236_0000,405
u_00244,Dashboard,2026-02-15 13:09:40,s_u_00244_0001,117
u_00347,Custom Alerts,2026-02-15 13:33:30,s_u_00347_0000,115
u_00188,Funnel Builder,2026-02-15 14:56:20,s_u_00188_0000,393
u_00412,AI Analyst,2026-02-15 17:34:23,s_u_00412_0000,384
u_00376,Funnel Builder,2026-02-15 18:23:29,s_u_00376_0000,533
u_00441,Segment Explorer,2026-02-15 18:42:55,s_u_00441_0001,433
u_00201,Data Import,2026-02-15 20:05:39,s_u_00201_0000,804
u_00171,AI Analyst,2026-02-15 20:54:29,s_u_00171_0000,396
u_00199,AI Analyst,2026-02-15 21:07:00,s_u_00199_0001,263
u_00081,Dashboard,2026-02-16 01:17:31,s_u_00081_0000,83
u_00357,Custom Alerts,2026-02-16 02:02:05,s_u_00357_0001,157
u_00056,Retention Chart,2026-02-16 04:01:56,s_u_00056_0000,374
u_00138,Funnel Builder,2026-02-16 04:57:49,s_u_00138_0001,290
u_00424,Funnel Builder,2026-02-16 06:06:53,s_u_00424_0000,780
u_00244,Funnel Builder,2026-02-16 06:27:01,s_u_00244_0001,155
u_00353,Dashboard,2026-02-16 06:49:32,s_u_00353_0000,60
u_00412,Custom Alerts,2026-02-16 07:53:44,s_u_00412_0001,253
u_00206,Funnel Builder,2026-02-16 08:44:06,s_u_00206_0000,356
u_00380,Custom Alerts,2026-02-16 08:53:35,s_u_00380_0000,177
u_00218,Funnel Builder,2026-02-16 09:11:14,s_u_00218_0005,463
u_00403,Dashboard,2026-02-16 09:22:10,s_u_00403_0000,184
u_00344,Funnel Builder,2026-02-16 09:31:30,s_u_00344_0000,213
u_00244,Data Import,2026-02-16 09:38:23,s_u_00244_0001,688
u_00442,AI Analyst,2026-02-16 09:45:04,s_u_00442_0000,476
u_00434,API Access,2026-02-16 10:59:58,s_u_00434_0003,34
u_00065,Segment Explorer,2026-02-16 11:03:47,s_u_00065_0000,452
u_00355,API Access,2026-02-16 11:21:27,s_u_00355_0000,77
u_00445,Report Export,2026-02-16 11:34:58,s_u_00445_0000,112
u_00181,Funnel Builder,2026-02-16 12:02:22,s_u_00181_0000,535
u_00154,Report Export,2026-02-16 12:41:11,s_u_00154_0000,108
